id,Lat,Lng,Kingdom,Phylum,Class,Order,Family,Name,Year,Habitat
7411,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides operculatus,1985,Hard substrata
7412,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus c. f. dentatus,1985,Hard substrata
7413,22.29971,114.1276,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa sanguinea,1985,Hard substrata
7414,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1985,Hard substrata
7415,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis neoneanthes,1985,Hard substrata
7416,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis nichollsi,1985,Hard substrata
7417,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis pelagica,1985,Hard substrata
7418,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Nonparahalosydna pleiolepis,1985,Hard substrata
7419,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella albicans,1985,Hard substrata
7420,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella japonicus,1985,Hard substrata
7421,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7422,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7423,22.29971,114.1276,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7424,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Potamilla torelli,1985,Hard substrata
7425,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Serpula vermicularis,1985,Hard substrata
7426,22.29971,114.1276,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1985,Hard substrata
7427,22.34978,114.2686,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia viridis,1985,Hard substrata
7428,22.34978,114.2686,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7429,22.34978,114.2686,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7430,22.34978,114.2686,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1985,Hard substrata
7431,22.34978,114.2686,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis foraminosus,1985,Hard substrata
7432,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta succinea,1985,Hard substrata
7433,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratonereis marmorata,1985,Hard substrata
7434,22.36198,114.0961,Animalia,Annelida,Polychaeta,Eunicida,Dorivilleidae,Dorvillea pseudorubrovittata,1985,Hard substrata
7435,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia viridis,1985,Hard substrata
7436,22.36198,114.0961,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides diramphus,1985,Hard substrata
7437,22.36198,114.0961,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7438,22.36198,114.0961,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa sanguinea,1985,Hard substrata
7439,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida c. f. pachycera,1985,Hard substrata
7440,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1985,Hard substrata
7441,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Nonparahalosydna pleiolepis,1985,Hard substrata
7442,22.36198,114.0961,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7443,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7444,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis vancaurica,1985,Hard substrata
7445,22.36198,114.0961,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Serpula vermicularis,1985,Hard substrata
7446,22.36198,114.0961,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis zebra,1985,Hard substrata
7447,22.36283,114.0123,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus tenuisetosus,1985,Hard substrata
7448,22.36283,114.0123,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1985,Hard substrata
7449,22.36283,114.0123,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7450,22.36283,114.0123,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1985,Hard substrata
7451,22.36283,114.0123,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1985,Hard substrata
7452,22.37374,114.2743,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1985,Hard substrata
7453,22.38118,114.2744,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus tenuisetosus,1985,Hard substrata
7454,22.38118,114.2744,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Nereiphylla castanea,1985,Hard substrata
7455,22.38118,114.2744,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis sp.,1985,Hard substrata
7456,22.38118,114.2744,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis amica,1985,Hard substrata
7457,22.38118,114.2744,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis sp.,1985,Hard substrata
7458,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia viridis,1985,Hard substrata
7459,22.42911,114.2346,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7460,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus tenuisetosus,1985,Hard substrata
7461,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nectoneanthes oxypoda,1985,Hard substrata
7462,22.42911,114.2346,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7463,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7464,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7465,22.42911,114.2346,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis foraminosus,1985,Hard substrata
7466,22.42911,114.2346,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis sp.,1985,Hard substrata
7467,22.43426,114.2005,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7468,22.43426,114.2005,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Micropodarke dubia,1985,Hard substrata
7469,22.43426,114.2005,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7470,22.43553,114.2196,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7471,22.43554,114.3373,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Cirriformia capensis,1985,Hard substrata
7472,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia viridis,1985,Hard substrata
7473,22.43554,114.3373,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7474,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus tenuisetosus,1985,Hard substrata
7475,22.43554,114.3373,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1985,Hard substrata
7476,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7477,22.43554,114.3373,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis foraminosus,1985,Hard substrata
7478,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1985,Hard substrata
7479,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis sp.,1985,Hard substrata
7480,22.43554,114.3373,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis taeniaeformis,1985,Hard substrata
7481,22.43955,113.9136,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1985,Hard substrata
7482,22.43955,113.9136,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nectoneanthes oxypoda,1985,Hard substrata
7483,22.43955,113.9136,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis persica,1985,Hard substrata
7484,22.43955,113.9136,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis camiguinea,1985,Hard substrata
7485,22.43955,113.9136,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7486,22.43955,113.9136,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7487,22.43955,113.9136,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1985,Hard substrata
7488,22.45554,114.2134,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7489,22.46722,114.3579,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7490,22.46722,114.3579,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1985,Hard substrata
7491,22.46722,114.3579,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis nichollsi,1985,Hard substrata
7492,22.46722,114.3579,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7493,22.46722,114.3579,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1985,Hard substrata
7494,22.46722,114.3579,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1985,Hard substrata
7495,22.46877,114.2723,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7496,22.47203,114.2315,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta succinea,1985,Hard substrata
7497,22.47203,114.2315,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7498,22.47203,114.2315,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1985,Hard substrata
7499,22.47203,114.2315,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce sp.,1985,Hard substrata
7500,22.52833,114.4333,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7501,22.52833,114.4333,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1985,Hard substrata
7502,22.52833,114.4333,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1985,Hard substrata
7503,22.52833,114.4333,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis sp.,1985,Hard substrata
7504,22.52833,114.4333,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis variegata?,1985,Hard substrata
7505,22.5504,114.2901,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Branchiomma cingulata,1985,Hard substrata
7506,22.5504,114.2901,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7507,22.5504,114.2901,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1985,Hard substrata
7508,22.5504,114.2901,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus giganteus,1985,Hard substrata
7509,22.5504,114.2901,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirorbis foraminosus,1985,Hard substrata
7510,22.5504,114.2901,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis sp.,1985,Hard substrata
7511,22.55059,114.2882,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1985,Hard substrata
7512,22.55059,114.2882,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1985,Hard substrata
7513,22.55059,114.2882,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis neoneanthes,1985,Hard substrata
7514,22.20764,114.261,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1985,Hard substrata
7515,22.20731,114.2609,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1985,Hard substrata
7516,22.28329,114.1626,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaerodoridae,Clianella brucei,1986,Hard substrata
7517,22.28483,114.1886,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Paradella dianae,1986,Hard substrata
7518,22.24161,114.2289,Animalia,Arthropoda,Maxillopoda,Ibliformes,Iblidae,Ibla cumingi,1986,Hard substrata
7519,22.28317,114.1681,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipidae,Capitulum mitella,1986,Hard substrata
7520,22.36204,114.0949,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1986,Hard substrata
7521,22.38382,114.2774,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1986,Hard substrata
7522,22.42364,114.2158,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1986,Hard substrata
7523,22.43106,114.2373,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Microeuraphia withersi,1986,Hard substrata
7524,22.47186,114.2285,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Fistulobalanus albicostatus,1986,Hard substrata
7525,22.48694,114.0092,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Fistulobalanus kondakovi,1986,Hard substrata
7526,22.48694,114.0092,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Microeuraphia withersi,1986,Hard substrata
7527,22.48717,114.013,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1986,Hard substrata
7528,22.51597,114.3964,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1986,Hard substrata
7529,22.55023,114.2901,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus reticulatus,1986,Hard substrata
7530,22.55463,114.2897,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus trigonus,1986,Hard substrata
7531,22.28425,114.1818,Animalia,Nemertea,Enopla,Monostilifera,Emplectonematidae,Nemertopsis quadripunctata,1986,Hard substrata
7532,22.29323,114.1995,Animalia,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma verinigrum,1986,Hard substrata
7533,22.29869,114.1805,Animalia,Nemertea,Enopla,Monostilifera,Emplectonematidae,Nemertopsis quadripunctata,1986,Hard substrata
7534,22.29671,114.1282,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Monocorophium?uenoi,1986,Hard substrata
7535,22.54262,114.4412,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Monocorophium?uenoi,1986,Hard substrata
7536,22.24011,114.2607,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipidae,Capitulum mitella,1986,Hard substrata
7537,22.24011,114.2607,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Chthamalus sinensis,1986,Hard substrata
7538,22.24011,114.2607,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1986,Hard substrata
7539,22.24161,114.2289,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Chinochthamalus scutelliformis,1986,Hard substrata
7540,22.33149,113.8663,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1986,Hard substrata
7541,22.38382,114.2774,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Microeuraphia withersi,1986,Hard substrata
7542,22.43564,114.3374,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Chthamalus sinensis,1986,Hard substrata
7543,22.43564,114.3374,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Microeuraphia withersi,1986,Hard substrata
7544,22.54805,114.4308,Animalia,Arthropoda,Maxillopoda,Scalpelliformes,Pollicipidae,Capitulum mitella,1986,Hard substrata
7545,22.54805,114.4308,Animalia,Arthropoda,Maxillopoda,Sessilia,Chthamalidae,Chinochthamalus scutelliformis,1986,Hard substrata
7546,22.54805,114.4308,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita japonica japonica,1986,Hard substrata
7547,22.54805,114.4308,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita squamosa,1986,Hard substrata
7548,22.45738,114.303,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Bopyrella tanytelson,1986,Hard substrata
7549,22.45738,114.303,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus streptodactylus,1986,Hard substrata
7550,22.28456,114.1878,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora sp.,1986,Hard substrata
7551,22.28365,114.1604,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7552,22.28692,114.1872,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7553,22.29059,113.9318,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7554,22.29392,114.2028,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7555,22.29563,114.1767,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7556,22.30261,114.2547,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7557,22.30604,114.2659,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7558,22.32644,113.979,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7559,22.4346,114.2382,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Perna viridis,1986,Hard substrata
7560,22.45738,114.303,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus eburneus,1986,Hard substrata
7561,22.30604,114.2659,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1986,Hard substrata
7562,22.36753,114.0755,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1986,Hard substrata
7563,22.48717,114.013,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Amphibalanus amphitrite,1986,Hard substrata
7564,22.14414,114.2751,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides diramphus,1986,Hard substrata
7565,22.14414,114.2751,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa sanguinea,1986,Hard substrata
7566,22.14414,114.2751,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis nichollsi,1986,Hard substrata
7567,22.14414,114.2751,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1986,Hard substrata
7568,22.14414,114.2751,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Platynereis bicanaliculata,1986,Hard substrata
7569,22.14414,114.2751,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1986,Hard substrata
7570,22.20868,114.2607,Animalia,Annelida,Polychaeta,Eunicida,Oenonidae,Arabella iricolor,1986,Hard substrata
7571,22.2102,114.1379,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides diramphus,1986,Hard substrata
7572,22.2102,114.1379,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1986,Hard substrata
7573,22.2102,114.1379,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Palola siciliensis,1986,Hard substrata
7574,22.2102,114.1379,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1986,Hard substrata
7575,22.2102,114.1379,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1986,Hard substrata
7576,22.2102,114.1379,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1986,Hard substrata
7577,22.2102,114.1379,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus giganteus,1986,Hard substrata
7578,22.2102,114.1379,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1986,Hard substrata
7579,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1986,Hard substrata
7580,22.22373,114.2249,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Leodice antennata,1986,Hard substrata
7581,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus c. f. dentatus,1986,Hard substrata
7582,22.22373,114.2249,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Loimia medusa,1986,Hard substrata
7583,22.22373,114.2249,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1986,Hard substrata
7584,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1986,Hard substrata
7585,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis nichollsi,1986,Hard substrata
7586,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis pelagica,1986,Hard substrata
7587,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Nonparahalosydna pleiolepis,1986,Hard substrata
7588,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella japonicus,1986,Hard substrata
7589,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1986,Hard substrata
7590,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1986,Hard substrata
7591,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1986,Hard substrata
7592,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Potamilla torelli,1986,Hard substrata
7593,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Serpula vermicularis,1986,Hard substrata
7594,22.22373,114.2249,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1986,Hard substrata
7595,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis gacilis,1986,Hard substrata
7596,22.22373,114.2249,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,Terebella punctata,1986,Hard substrata
7597,22.22373,114.2249,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Trypanosyllis zebra,1986,Hard substrata
7598,22.24201,114.2242,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1986,Hard substrata
7599,22.24201,114.2242,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Leodice antennata,1986,Hard substrata
7600,22.24201,114.2242,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus squamatus,1986,Hard substrata
7601,22.24201,114.2242,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice ninetta,1986,Hard substrata
7602,22.24201,114.2242,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Palola siciliensis,1986,Hard substrata
7603,22.24201,114.2242,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella japonicus,1986,Hard substrata
7604,22.24201,114.2242,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1986,Hard substrata
7605,22.24201,114.2242,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1986,Hard substrata
7606,22.24201,114.2242,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1986,Hard substrata
7607,22.24201,114.2242,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis vancaurica,1986,Hard substrata
7608,22.24201,114.2242,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1986,Hard substrata
7609,22.26496,114.0026,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides operculatus,1986,Hard substrata
7610,22.26496,114.0026,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus tenuisetosus,1986,Hard substrata
7611,22.26496,114.0026,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1986,Hard substrata
7612,22.26496,114.0026,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis nuntia,1986,Hard substrata
7613,22.26496,114.0026,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus kraussii,1986,Hard substrata
7614,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta succinea,1986,Hard substrata
7615,22.28382,114.1616,Animalia,Annelida,Polychaeta,Terebellida,Cirratulidae,Cirriformia tentaculata,1986,Hard substrata
7616,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia viridis,1986,Hard substrata
7617,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Halosydna sp.,1986,Hard substrata
7618,22.28382,114.1616,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides diramphus,1986,Hard substrata
7619,22.28382,114.1616,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides elegans,1986,Hard substrata
7620,22.28382,114.1616,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides operculatus,1986,Hard substrata
7621,22.28382,114.1616,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Hypsicomus sp.,1986,Hard substrata
7622,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis multignatha,1986,Hard substrata
7623,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis pelagica,1986,Hard substrata
7624,22.28382,114.1616,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella microphthalmus,1986,Hard substrata
7625,22.28382,114.1616,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Perinereis cultrifera,1986,Hard substrata
